Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Year-Month,Total Revenue,Kelompok Umur
11627,21,Female,No,Smartwatch,SWT567,5,Completed,Paypal,2757.0,459.5,6,2024-05-30,Expedited,"Accessory, Extended Warranty, Impulse Item",196.65,2024-05,2953.65,Remaja
11629,67,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4595.0,459.5,10,2024-05-07,Same Day,Extended Warranty,41.4,2024-05,4636.4,Lansia
11630,71,Male,No,Tablet,TBL345,3,Cancelled,Bank Transfer,7864.1,786.41,10,2024-01-28,Standard,Impulse Item,34.36,2024-01,0.0,Lansia
11630,71,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,3371.6,674.32,5,2024-06-06,Standard,"Accessory, Impulse Item",164.22,2024-06,3535.8199999999997,Lansia
11630,71,Male,No,Tablet,TBL345,2,Cancelled,Paypal,7077.69,786.41,9,2024-07-01,Same Day,"Impulse Item, Accessory, Impulse Item",119.65,2024-07,0.0,Lansia
11631,47,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-09-03,Same Day,"Impulse Item, Extended Warranty",116.06,2024-09,902.47,Dewasa Akhir
11631,47,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-09-23,Standard,Accessory,83.22,2024-09,1461.72,Dewasa Akhir
11632,45,Male,No,Smartphone,SMP234,4,Completed,Credit Card,3419.04,1139.68,3,2024-04-23,Same Day,"Accessory, Impulse Item",111.35,2024-04,3530.39,Dewasa Akhir
11632,45,Male,No,Headphones,HDP456,5,Completed,Paypal,1805.9,361.18,5,2024-05-08,Standard,No Add-ons,0.0,2024-05,1805.9,Dewasa Akhir
11634,62,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-03-09,Expedited,"Impulse Item, Accessory",126.96,2024-03,0.0,Dewasa Akhir
11635,80,Male,No,Headphones,HDP456,5,Completed,Credit Card,2167.08,361.18,6,2024-08-13,Same Day,"Impulse Item, Accessory, Accessory",130.58,2024-08,2297.66,Lansia
11635,80,Male,No,Smartphone,SMP234,4,Completed,Credit Card,7977.76,1139.68,7,2024-08-13,Standard,"Accessory, Extended Warranty",50.83,2024-08,8028.59,Lansia
11636,62,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,3611.8,361.18,10,2024-05-08,Expedited,"Extended Warranty, Impulse Item",88.08,2024-05,0.0,Dewasa Akhir
11638,54,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-01-15,Same Day,"Accessory, Impulse Item",99.68,2024-01,5798.08,Dewasa Akhir
11638,54,Female,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-03-02,Expedited,No Add-ons,0.0,2024-03,361.18,Dewasa Akhir
11639,29,Male,Yes,Tablet,TBL345,4,Completed,Paypal,3145.64,786.41,4,2024-06-07,Standard,"Impulse Item, Extended Warranty",93.82,2024-06,3239.46,Dewasa Awal
11639,29,Male,No,Smartphone,SMP234,5,Cancelled,Credit Card,3419.04,1139.68,3,2024-06-23,Expedited,"Impulse Item, Extended Warranty",101.33,2024-06,0.0,Dewasa Awal
11640,26,Female,No,Tablet,TBL345,5,Cancelled,Paypal,2359.23,786.41,3,2024-09-02,Standard,"Impulse Item, Accessory",60.86,2024-09,0.0,Dewasa Awal
11642,36,Female,No,Tablet,TBL345,5,Completed,Credit Card,5504.87,786.41,7,2024-04-21,Same Day,Extended Warranty,74.49,2024-04,5579.36,Dewasa Akhir
11646,28,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-01-24,Standard,"Extended Warranty, Extended Warranty",99.52,2024-01,885.93,Dewasa Awal
11646,28,Female,No,Headphones,HDP456,3,Completed,Paypal,1083.54,361.18,3,2024-05-10,Standard,No Add-ons,0.0,2024-05,1083.54,Dewasa Awal
11646,28,Female,No,Laptop,LTP123,5,Completed,Paypal,2022.96,674.32,3,2024-06-04,Expedited,Extended Warranty,67.0,2024-06,2089.96,Dewasa Awal
11647,43,Female,Yes,Headphones,HDP456,2,Completed,Credit Card,1444.72,361.18,4,2024-02-11,Standard,"Accessory, Accessory, Impulse Item",198.13,2024-02,1642.85,Dewasa Akhir
11648,43,Female,No,Laptop,LTP123,3,Completed,Credit Card,6068.88,674.32,9,2024-05-02,Standard,"Extended Warranty, Impulse Item, Impulse Item",215.34,2024-05,6284.22,Dewasa Akhir
11648,43,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,7977.76,1139.68,7,2024-08-10,Same Day,"Accessory, Impulse Item",91.69,2024-08,0.0,Dewasa Akhir
11649,30,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1378.5,459.5,3,2024-01-29,Standard,"Accessory, Accessory, Impulse Item",57.08,2024-01,1435.58,Dewasa Awal
11649,30,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,786.41,786.41,1,2024-08-10,Expedited,"Impulse Item, Accessory",66.94,2024-08,0.0,Dewasa Awal
11650,59,Female,No,Headphones,HDP456,5,Completed,Paypal,1083.54,361.18,3,2024-03-25,Standard,"Accessory, Extended Warranty",103.87,2024-03,1187.4099999999999,Dewasa Akhir
11650,59,Female,No,Headphones,HDP456,5,Completed,Paypal,2889.44,361.18,8,2024-08-07,Same Day,Extended Warranty,35.47,2024-08,2924.91,Dewasa Akhir
11651,68,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,2024-06-02,Same Day,"Impulse Item, Accessory",64.81,2024-06,3996.86,Lansia
11653,27,Female,No,Smartwatch,SWT567,5,Completed,Paypal,919.0,459.5,2,2024-04-14,Expedited,"Extended Warranty, Accessory, Accessory",149.1,2024-04,1068.1,Dewasa Awal
11656,76,Male,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-04-10,Same Day,No Add-ons,0.0,2024-04,0.0,Lansia
11656,76,Male,Yes,Laptop,LTP123,5,Completed,Bank Transfer,2022.96,674.32,3,2024-08-08,Standard,"Accessory, Extended Warranty, Accessory",86.21,2024-08,2109.17,Lansia
11656,76,Male,Yes,Tablet,TBL345,4,Cancelled,Credit Card,7077.69,786.41,9,2024-08-21,Standard,Extended Warranty,66.3,2024-08,0.0,Lansia
11657,70,Male,No,Smartwatch,SWT567,5,Cancelled,Paypal,3216.5,459.5,7,2024-07-31,Standard,Accessory,69.26,2024-07,0.0,Lansia
11657,70,Male,No,Smartphone,SMP234,5,Cancelled,Credit Card,3419.04,1139.68,3,2024-08-28,Same Day,"Impulse Item, Accessory",148.52,2024-08,0.0,Lansia
11658,44,Female,No,Tablet,TBL345,1,Completed,Paypal,7077.69,786.41,9,2024-05-15,Same Day,Extended Warranty,69.04,2024-05,7146.73,Dewasa Akhir
11658,44,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,6068.88,674.32,9,2024-07-08,Standard,"Extended Warranty, Extended Warranty",71.55,2024-07,0.0,Dewasa Akhir
11659,27,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-05-18,Expedited,No Add-ons,0.0,2024-05,2528.26,Dewasa Awal
11660,71,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,2024-07-10,Expedited,"Impulse Item, Accessory",109.91,2024-07,832.27,Lansia
11660,71,Female,No,Smartphone,SMP234,3,Completed,Paypal,5698.4,1139.68,5,2024-08-06,Same Day,Impulse Item,99.01,2024-08,5797.41,Lansia
11661,69,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-06-09,Standard,No Add-ons,0.0,2024-06,786.41,Lansia
11661,69,Female,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-06-27,Standard,"Impulse Item, Impulse Item",98.0,2024-06,2987.44,Lansia
11662,18,Male,Yes,Tablet,TBL345,1,Cancelled,Paypal,1572.82,786.41,2,2024-03-09,Standard,No Add-ons,0.0,2024-03,0.0,Remaja
11663,72,Female,No,Laptop,LTP123,1,Completed,Credit Card,4720.24,674.32,7,2024-08-16,Expedited,"Extended Warranty, Accessory",119.46,2024-08,4839.7,Lansia
11665,77,Female,Yes,Smartphone,SMP234,4,Cancelled,Credit Card,2279.36,1139.68,2,2024-07-01,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",208.36,2024-07,0.0,Lansia
11666,45,Male,No,Smartphone,SMP234,5,Completed,Paypal,5698.4,1139.68,5,2024-02-09,Same Day,No Add-ons,0.0,2024-02,5698.4,Dewasa Akhir
11668,25,Female,No,Smartphone,SMP234,2,Completed,Paypal,10257.12,1139.68,9,2024-01-22,Same Day,Extended Warranty,21.08,2024-01,10278.2,Dewasa Awal
11669,61,Male,No,Laptop,LTP123,2,Completed,Credit Card,674.32,674.32,1,2024-05-01,Expedited,"Impulse Item, Extended Warranty",159.02,2024-05,833.34,Dewasa Akhir
11669,61,Male,Yes,Laptop,LTP123,5,Completed,Paypal,4720.24,674.32,7,2024-06-18,Standard,"Impulse Item, Extended Warranty, Extended Warranty",176.73,2024-06,4896.969999999999,Dewasa Akhir
11669,61,Male,No,Tablet,TBL345,4,Completed,Paypal,3932.05,786.41,5,2024-08-07,Standard,"Impulse Item, Extended Warranty, Impulse Item",168.02,2024-08,4100.070000000001,Dewasa Akhir
11669,61,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,2024-08-14,Expedited,"Impulse Item, Impulse Item",110.06,2024-08,896.47,Dewasa Akhir
11670,77,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-03-07,Expedited,"Extended Warranty, Impulse Item",146.19,2024-03,507.37,Lansia
11670,77,Female,No,Smartphone,SMP234,2,Completed,Paypal,4558.72,1139.68,4,2024-06-27,Same Day,Extended Warranty,58.63,2024-06,4617.35,Lansia
11671,79,Female,No,Laptop,LTP123,2,Completed,Paypal,6068.88,674.32,9,2024-04-16,Expedited,"Impulse Item, Impulse Item, Extended Warranty",188.06,2024-04,6256.9400000000005,Lansia
11671,79,Female,Yes,Tablet,TBL345,4,Completed,Bank Transfer,2359.23,786.41,3,2024-06-17,Expedited,"Accessory, Impulse Item",165.8,2024-06,2525.03,Lansia
11673,26,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,4135.5,459.5,9,2024-01-11,Standard,"Impulse Item, Accessory",177.18,2024-01,0.0,Dewasa Awal
11673,26,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-02-23,Same Day,"Extended Warranty, Impulse Item, Accessory",219.72,2024-02,4355.22,Dewasa Awal
11674,46,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-01-21,Standard,"Extended Warranty, Impulse Item",123.26,2024-01,8101.02,Dewasa Akhir
11674,46,Female,No,Headphones,HDP456,4,Completed,Paypal,361.18,361.18,1,2024-02-05,Same Day,"Impulse Item, Accessory",149.97,2024-02,511.15,Dewasa Akhir
11677,39,Female,No,Smartwatch,SWT567,5,Completed,Paypal,2297.5,459.5,5,2024-02-24,Same Day,"Extended Warranty, Accessory, Extended Warranty",115.49,2024-02,2412.99,Dewasa Akhir
11677,39,Female,No,Smartwatch,SWT567,5,Completed,Paypal,3216.5,459.5,7,2024-07-17,Expedited,"Impulse Item, Extended Warranty",117.75,2024-07,3334.25,Dewasa Akhir
11677,39,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,919.0,459.5,2,2024-09-11,Standard,Accessory,80.18,2024-09,999.1800000000001,Dewasa Akhir
11678,29,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2297.5,459.5,5,2024-02-10,Standard,Impulse Item,13.83,2024-02,2311.33,Dewasa Awal
11678,29,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,2024-06-21,Same Day,No Add-ons,0.0,2024-06,3932.05,Dewasa Awal
11679,26,Female,No,Laptop,LTP123,1,Completed,Paypal,5394.56,674.32,8,2024-01-19,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",203.18,2024-01,5597.740000000001,Dewasa Awal
11679,26,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,1378.5,459.5,3,2024-03-02,Standard,"Impulse Item, Accessory, Extended Warranty",220.96,2024-03,1599.46,Dewasa Awal
11680,49,Male,Yes,Laptop,LTP123,4,Cancelled,Credit Card,2697.28,674.32,4,2024-09-12,Same Day,"Impulse Item, Extended Warranty, Accessory",148.22,2024-09,0.0,Dewasa Akhir
11681,56,Male,No,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,2024-01-27,Standard,"Accessory, Accessory, Extended Warranty",197.64,2024-01,0.0,Dewasa Akhir
11682,47,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,1348.64,674.32,2,2024-03-21,Standard,"Impulse Item, Extended Warranty",125.56,2024-03,1474.2,Dewasa Akhir
11682,47,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,5394.56,674.32,8,2024-03-30,Same Day,"Accessory, Impulse Item, Impulse Item",144.54,2024-03,0.0,Dewasa Akhir
11683,78,Male,No,Headphones,HDP456,4,Completed,Paypal,722.36,361.18,2,2024-08-22,Expedited,Extended Warranty,66.47,2024-08,788.83,Lansia
11684,53,Male,No,Smartphone,SMP234,1,Completed,Paypal,2279.36,1139.68,2,2024-08-08,Expedited,"Accessory, Impulse Item, Impulse Item",167.98,2024-08,2447.34,Dewasa Akhir
11684,53,Male,Yes,Smartwatch,SWT567,1,Cancelled,Bank Transfer,1838.0,459.5,4,2024-09-08,Standard,"Accessory, Extended Warranty, Extended Warranty",146.28,2024-09,0.0,Dewasa Akhir
11685,68,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2528.26,361.18,7,2024-01-01,Standard,"Impulse Item, Impulse Item",80.63,2024-01,0.0,Lansia
11686,72,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-01-09,Expedited,"Accessory, Extended Warranty",152.16,2024-01,3368.66,Lansia
11686,72,Male,No,Tablet,TBL345,3,Cancelled,Paypal,786.41,786.41,1,2024-07-09,Expedited,Impulse Item,88.1,2024-07,0.0,Lansia
11687,68,Male,Yes,Headphones,HDP456,2,Cancelled,Credit Card,3250.62,361.18,9,2024-02-08,Same Day,No Add-ons,0.0,2024-02,0.0,Lansia
11687,68,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,1838.0,459.5,4,2024-08-03,Standard,Accessory,70.73,2024-08,1908.73,Lansia
11687,68,Male,Yes,Tablet,TBL345,5,Completed,Bank Transfer,4718.46,786.41,6,2024-08-30,Standard,Extended Warranty,70.24,2024-08,4788.7,Lansia
11688,40,Female,No,Smartphone,SMP234,2,Completed,Paypal,1139.68,1139.68,1,2024-08-03,Same Day,"Impulse Item, Impulse Item, Extended Warranty",211.46,2024-08,1351.14,Dewasa Akhir
11689,51,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,1838.0,459.5,4,2024-05-03,Same Day,"Extended Warranty, Impulse Item",80.25,2024-05,1918.25,Dewasa Akhir
11689,51,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,674.32,674.32,1,2024-06-02,Standard,"Impulse Item, Impulse Item, Accessory",128.79,2024-06,0.0,Dewasa Akhir
11690,73,Female,No,Tablet,TBL345,4,Completed,Paypal,3932.05,786.41,5,2024-01-19,Expedited,"Extended Warranty, Extended Warranty",136.27,2024-01,4068.32,Lansia
11690,73,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,2024-03-20,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",155.68,2024-03,4874.14,Lansia
11691,18,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,6838.08,1139.68,6,2024-03-21,Same Day,"Extended Warranty, Extended Warranty",75.83,2024-03,0.0,Remaja
11692,34,Male,No,Smartphone,SMP234,5,Cancelled,Paypal,6838.08,1139.68,6,2024-01-02,Same Day,"Accessory, Extended Warranty, Impulse Item",143.99,2024-01,0.0,Dewasa Awal
11693,23,Male,No,Laptop,LTP123,4,Completed,Paypal,3371.6,674.32,5,2024-04-25,Standard,No Add-ons,0.0,2024-04,3371.6,Remaja
11694,60,Female,No,Headphones,HDP456,5,Completed,Paypal,361.18,361.18,1,2024-02-23,Same Day,No Add-ons,0.0,2024-02,361.18,Dewasa Akhir
11695,51,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,7864.1,786.41,10,2024-09-06,Standard,"Impulse Item, Impulse Item, Impulse Item",162.56,2024-09,0.0,Dewasa Akhir
11696,27,Male,Yes,Laptop,LTP123,2,Completed,Paypal,6743.2,674.32,10,2024-04-22,Same Day,Extended Warranty,42.87,2024-04,6786.07,Dewasa Awal
11696,27,Male,No,Tablet,TBL345,5,Completed,Paypal,7864.1,786.41,10,2024-07-07,Same Day,"Impulse Item, Accessory",75.2,2024-07,7939.3,Dewasa Awal
11697,76,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,3676.0,459.5,8,2024-01-03,Expedited,Impulse Item,60.36,2024-01,0.0,Lansia
11698,65,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,4135.5,459.5,9,2024-04-28,Standard,Extended Warranty,16.23,2024-04,4151.73,Lansia
11699,20,Male,No,Tablet,TBL345,4,Completed,Credit Card,3932.05,786.41,5,2024-08-25,Expedited,"Extended Warranty, Impulse Item",130.0,2024-08,4062.05,Remaja
11701,24,Female,No,Laptop,LTP123,4,Completed,Paypal,6068.88,674.32,9,2024-09-07,Same Day,No Add-ons,0.0,2024-09,6068.88,Dewasa Awal
11702,77,Male,No,Laptop,LTP123,5,Completed,Paypal,4045.92,674.32,6,2024-07-31,Same Day,No Add-ons,0.0,2024-07,4045.92,Lansia
11704,21,Female,No,Smartphone,SMP234,5,Completed,Credit Card,1139.68,1139.68,1,2024-06-05,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",138.89,2024-06,1278.5700000000002,Remaja
11705,46,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,5394.56,674.32,8,2024-01-09,Standard,Accessory,17.36,2024-01,0.0,Dewasa Akhir
11705,46,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,2024-06-02,Expedited,"Impulse Item, Impulse Item",144.22,2024-06,4076.27,Dewasa Akhir
11706,77,Female,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,1378.5,459.5,3,2024-01-26,Standard,No Add-ons,0.0,2024-01,1378.5,Lansia
11706,77,Female,No,Laptop,LTP123,5,Completed,Paypal,2022.96,674.32,3,2024-05-03,Same Day,Extended Warranty,60.37,2024-05,2083.33,Lansia
11706,77,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-08-07,Standard,"Accessory, Impulse Item, Accessory",101.88,2024-08,3520.92,Lansia
11708,50,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,4595.0,459.5,10,2024-04-17,Expedited,"Impulse Item, Extended Warranty, Impulse Item",133.0,2024-04,0.0,Dewasa Akhir
11709,67,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,2024-03-03,Expedited,Impulse Item,10.21,2024-03,0.0,Lansia
11709,67,Male,Yes,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-08-19,Standard,No Add-ons,0.0,2024-08,2528.26,Lansia
11710,35,Male,No,Headphones,HDP456,2,Completed,Credit Card,1805.9,361.18,5,2024-07-02,Same Day,"Impulse Item, Extended Warranty",144.67,2024-07,1950.5700000000002,Dewasa Awal
11710,35,Male,Yes,Laptop,LTP123,5,Completed,Bank Transfer,4045.92,674.32,6,2024-07-19,Standard,Accessory,55.7,2024-07,4101.62,Dewasa Awal
11710,35,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,1378.5,459.5,3,2024-07-29,Standard,Impulse Item,79.03,2024-07,1457.53,Dewasa Awal
11710,35,Male,No,Laptop,LTP123,4,Completed,Paypal,4045.92,674.32,6,2024-08-23,Standard,"Impulse Item, Accessory, Accessory",266.3,2024-08,4312.22,Dewasa Awal
11712,36,Male,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,2024-09-03,Standard,Impulse Item,33.61,2024-09,4079.53,Dewasa Akhir
11714,35,Female,No,Smartphone,SMP234,1,Completed,Paypal,11396.8,1139.68,10,2024-03-09,Expedited,Accessory,32.89,2024-03,11429.689999999999,Dewasa Awal
11714,35,Female,No,Tablet,TBL345,2,Completed,Paypal,4718.46,786.41,6,2024-03-24,Standard,"Impulse Item, Extended Warranty, Accessory",111.98,2024-03,4830.44,Dewasa Awal
11715,63,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,2024-04-13,Expedited,"Accessory, Extended Warranty, Impulse Item",167.04,2024-04,3056.48,Dewasa Akhir
11715,63,Female,No,Laptop,LTP123,5,Completed,Paypal,3371.6,674.32,5,2024-05-10,Standard,Extended Warranty,76.39,2024-05,3447.99,Dewasa Akhir
11716,68,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4045.92,674.32,6,2024-01-07,Expedited,"Extended Warranty, Impulse Item, Accessory",216.26,2024-01,0.0,Lansia
11716,68,Male,No,Smartwatch,SWT567,3,Completed,Paypal,2757.0,459.5,6,2024-07-25,Expedited,No Add-ons,0.0,2024-07,2757.0,Lansia
11717,70,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,361.18,361.18,1,2024-08-12,Standard,"Accessory, Extended Warranty",100.61,2024-08,0.0,Lansia
11718,30,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-04-04,Same Day,No Add-ons,0.0,2024-04,3611.8,Dewasa Awal
11719,80,Female,No,Headphones,HDP456,1,Completed,Paypal,3250.62,361.18,9,2024-06-09,Standard,"Accessory, Accessory, Impulse Item",173.24,2024-06,3423.8599999999997,Lansia
11719,80,Female,No,Headphones,HDP456,2,Completed,Credit Card,2528.26,361.18,7,2024-06-30,Expedited,"Impulse Item, Extended Warranty",97.34,2024-06,2625.6000000000004,Lansia
11721,73,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,5394.56,674.32,8,2024-01-02,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",152.47,2024-01,5547.030000000001,Lansia
11721,73,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,2024-07-23,Standard,Impulse Item,73.61,2024-07,4792.07,Lansia
11723,37,Female,No,Headphones,HDP456,5,Completed,Credit Card,2528.26,361.18,7,2024-07-30,Same Day,"Accessory, Accessory",92.79,2024-07,2621.05,Dewasa Akhir
11724,19,Male,Yes,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-05-19,Same Day,"Impulse Item, Impulse Item",50.21,2024-05,2578.4700000000003,Remaja
11727,51,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,2024-08-02,Standard,"Impulse Item, Accessory",82.68,2024-08,2972.12,Dewasa Akhir
11730,78,Male,Yes,Laptop,LTP123,4,Completed,Paypal,4720.24,674.32,7,2024-03-06,Standard,"Impulse Item, Extended Warranty, Accessory",215.28,2024-03,4935.5199999999995,Lansia
11730,78,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,2024-06-02,Expedited,"Accessory, Extended Warranty",112.04,2024-06,3483.64,Lansia
11730,78,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-08-25,Expedited,No Add-ons,0.0,2024-08,2889.44,Lansia
11730,78,Male,No,Tablet,TBL345,1,Completed,Paypal,3932.05,786.41,5,2024-09-22,Expedited,"Impulse Item, Impulse Item, Impulse Item",166.51,2024-09,4098.56,Lansia
11731,23,Female,No,Smartphone,SMP234,2,Completed,Credit Card,4558.72,1139.68,4,2024-05-30,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",199.72,2024-05,4758.4400000000005,Remaja
11732,54,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,5698.4,1139.68,5,2024-03-24,Expedited,Accessory,53.02,2024-03,5751.42,Dewasa Akhir
11733,29,Male,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-02-09,Expedited,"Impulse Item, Impulse Item",97.98,2024-02,5796.379999999999,Dewasa Awal
11733,29,Male,No,Tablet,TBL345,5,Completed,Credit Card,4718.46,786.41,6,2024-06-17,Expedited,"Accessory, Impulse Item, Accessory",55.25,2024-06,4773.71,Dewasa Awal
11734,77,Female,No,Smartwatch,SWT567,1,Completed,Paypal,2757.0,459.5,6,2024-08-30,Standard,Accessory,74.98,2024-08,2831.98,Lansia
11735,49,Male,No,Laptop,LTP123,4,Completed,Credit Card,2697.28,674.32,4,2024-03-08,Same Day,"Accessory, Extended Warranty, Extended Warranty",253.37,2024-03,2950.65,Dewasa Akhir
11736,78,Male,No,Laptop,LTP123,2,Completed,Paypal,2697.28,674.32,4,2024-01-16,Same Day,"Accessory, Accessory, Extended Warranty",187.74,2024-01,2885.0200000000004,Lansia
11736,78,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,1378.5,459.5,3,2024-08-13,Expedited,No Add-ons,0.0,2024-08,1378.5,Lansia
11738,74,Female,Yes,Smartwatch,SWT567,1,Cancelled,Credit Card,3676.0,459.5,8,2024-02-20,Same Day,"Accessory, Extended Warranty, Extended Warranty",179.65,2024-02,0.0,Lansia
11738,74,Female,No,Tablet,TBL345,2,Completed,Paypal,2359.23,786.41,3,2024-03-07,Standard,"Accessory, Extended Warranty",53.27,2024-03,2412.5,Lansia
11739,41,Female,Yes,Smartphone,SMP234,2,Completed,Credit Card,5698.4,1139.68,5,2024-09-06,Same Day,"Accessory, Extended Warranty",95.84,2024-09,5794.24,Dewasa Akhir
11740,31,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,4045.92,674.32,6,2024-08-12,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",148.79,2024-08,0.0,Dewasa Awal
11741,26,Male,No,Smartwatch,SWT567,5,Cancelled,Paypal,919.0,459.5,2,2024-02-10,Expedited,"Extended Warranty, Impulse Item",59.63,2024-02,0.0,Dewasa Awal
11742,59,Male,No,Smartphone,SMP234,3,Completed,Credit Card,4558.72,1139.68,4,2024-08-23,Expedited,"Accessory, Accessory, Impulse Item",125.84,2024-08,4684.56,Dewasa Akhir
11743,38,Female,No,Headphones,HDP456,3,Cancelled,Paypal,3250.62,361.18,9,2024-08-12,Standard,Accessory,28.36,2024-08,0.0,Dewasa Akhir
11743,38,Female,No,Laptop,LTP123,3,Completed,Paypal,3371.6,674.32,5,2024-09-09,Standard,Extended Warranty,87.61,2024-09,3459.21,Dewasa Akhir
11744,32,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,1348.64,674.32,2,2024-07-03,Standard,"Extended Warranty, Impulse Item, Impulse Item",86.85,2024-07,1435.49,Dewasa Awal
11744,32,Female,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,4135.5,459.5,9,2024-07-06,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",164.05,2024-07,4299.55,Dewasa Awal
11745,65,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,2359.23,786.41,3,2024-04-03,Same Day,Accessory,40.45,2024-04,2399.68,Lansia
11745,65,Female,No,Tablet,TBL345,3,Cancelled,Paypal,7077.69,786.41,9,2024-06-05,Expedited,"Impulse Item, Accessory",78.67,2024-06,0.0,Lansia
11745,65,Female,No,Tablet,TBL345,4,Completed,Paypal,6291.28,786.41,8,2024-09-08,Standard,No Add-ons,0.0,2024-09,6291.28,Lansia
